SessionID;StudentLevel;Discipline;SessionDate;SessionLengthMin;TotalPrompts;TaskType;AI_AssistanceLevel;FinalOutcome;UsedAgain;SatisfactionRating
SESSION01594;Undergraduate;Business;18/09/2024;1227;2;Writing;2;Assignment Completed;FALSO;13
SESSION01595;High School;Math;16/10/2024;732;1;Studying;4;Assignment Completed;VERDADERO;50
SESSION01596;High School;Computer Science;23/04/2025;1059;4;Writing;2;Assignment Completed;VERDADERO;13
SESSION01597;Undergraduate;History;17/08/2024;609;1;Coding;3;Assignment Completed;VERDADERO;36
SESSION01598;Undergraduate;Math;21/04/2025;7512;16;Writing;5;Confused;VERDADERO;45
SESSION01599;High School;Math;07/12/2024;1356;3;Writing;3;Gave Up;FALSO;34
SESSION01600;Undergraduate;Engineering;27/11/2024;1825;3;Homework Help;3;Assignment Completed;VERDADERO;40
SESSION01601;Graduate;Computer Science;29/01/2025;1109;4;Writing;2;Assignment Completed;VERDADERO;30
SESSION01602;Undergraduate;Biology;27/01/2025;4304;15;Research;4;Assignment Completed;VERDADERO;25
SESSION01603;Undergraduate;Psychology;23/06/2025;1398;4;Research;4;Assignment Completed;VERDADERO;41
SESSION01604;Undergraduate;Math;15/07/2024;3949;13;Writing;3;Idea Drafted;VERDADERO;40
SESSION01605;Undergraduate;Computer Science;29/11/2024;1129;3;Homework Help;4;Assignment Completed;VERDADERO;48
SESSION01606;Undergraduate;Engineering;20/02/2025;2422;6;Homework Help;3;Assignment Completed;VERDADERO;23
SESSION01607;Undergraduate;Psychology;22/03/2025;619;2;Homework Help;4;Gave Up;FALSO;27
SESSION01608;Undergraduate;History;02/07/2024;101;2;Studying;3;Assignment Completed;VERDADERO;28
SESSION01609;Undergraduate;Math;26/01/2025;222;6;Studying;4;Idea Drafted;FALSO;41
SESSION01610;Undergraduate;History;24/12/2024;961;3;Studying;3;Assignment Completed;VERDADERO;22
SESSION01611;High School;Computer Science;23/08/2024;1884;5;Writing;4;Assignment Completed;VERDADERO;45
SESSION01612;Undergraduate;Biology;25/11/2024;1567;4;Homework Help;3;Idea Drafted;VERDADERO;40
SESSION01613;Undergraduate;Computer Science;27/02/2025;177;1;Homework Help;3;Assignment Completed;VERDADERO;22
SESSION01614;Undergraduate;History;08/08/2024;716;2;Writing;2;Idea Drafted;VERDADERO;26
SESSION01615;Undergraduate;Math;18/12/2024;1005;3;Writing;4;Idea Drafted;VERDADERO;36
SESSION01616;Undergraduate;Business;16/04/2025;673;2;Coding;3;Idea Drafted;VERDADERO;28
SESSION01617;Undergraduate;History;03/12/2024;6446;29;Writing;4;Assignment Completed;VERDADERO;37
SESSION01618;Undergraduate;Computer Science;05/06/2025;1608;3;Studying;5;Confused;FALSO;48
SESSION01619;High School;Math;05/07/2024;363;11;Studying;4;Confused;FALSO;38
SESSION01620;Undergraduate;Psychology;28/02/2025;362;1;Studying;4;Assignment Completed;VERDADERO;50
SESSION01621;High School;Computer Science;12/12/2024;4027;9;Research;4;Gave Up;FALSO;49
SESSION01622;Undergraduate;Engineering;30/08/2024;3376;6;Homework Help;5;Assignment Completed;VERDADERO;50
SESSION01623;Undergraduate;Psychology;10/04/2025;625;1;Writing;3;Assignment Completed;VERDADERO;37
SESSION01624;Undergraduate;Engineering;15/09/2024;1246;2;Writing;1;Assignment Completed;VERDADERO;23
SESSION01625;Undergraduate;Biology;22/10/2024;1987;5;Studying;3;Confused;FALSO;32
SESSION01626;High School;Business;28/01/2025;2242;9;Homework Help;3;Assignment Completed;VERDADERO;40
SESSION01627;Undergraduate;Engineering;01/04/2025;3199;11;Homework Help;3;Assignment Completed;FALSO;25
SESSION01628;Undergraduate;History;20/09/2024;1841;4;Writing;2;Assignment Completed;VERDADERO;15
SESSION01629;Undergraduate;Business;11/01/2025;292;1;Coding;5;Assignment Completed;VERDADERO;50
SESSION01630;Undergraduate;Computer Science;14/02/2025;2493;5;Homework Help;2;Assignment Completed;FALSO;10
SESSION01631;Undergraduate;History;17/09/2024;1213;3;Studying;4;Idea Drafted;VERDADERO;38
SESSION01632;High School;History;28/10/2024;2722;12;Studying;3;Idea Drafted;VERDADERO;30
SESSION01633;Undergraduate;Biology;11/03/2025;256;6;Homework Help;4;Confused;FALSO;50
SESSION01634;High School;Psychology;08/03/2025;1061;2;Homework Help;3;Assignment Completed;VERDADERO;30
SESSION01635;Undergraduate;Psychology;12/02/2025;1631;6;Studying;5;Assignment Completed;VERDADERO;46
SESSION01636;Undergraduate;Math;11/06/2025;104;2;Writing;2;Assignment Completed;VERDADERO;19
SESSION01637;High School;Business;11/11/2024;334;7;Writing;4;Idea Drafted;VERDADERO;50
SESSION01638;High School;Engineering;03/03/2025;1775;4;Homework Help;3;Assignment Completed;VERDADERO;36
SESSION01639;Graduate;Business;26/09/2024;1842;4;Coding;3;Assignment Completed;VERDADERO;43
SESSION01640;Undergraduate;Computer Science;07/06/2025;2247;9;Studying;4;Idea Drafted;FALSO;36
SESSION01641;Undergraduate;Math;12/01/2025;4165;10;Studying;3;Idea Drafted;VERDADERO;26
SESSION01642;Undergraduate;Computer Science;16/08/2024;2088;4;Research;5;Assignment Completed;VERDADERO;41
SESSION01643;Undergraduate;Math;06/03/2025;978;4;Homework Help;4;Assignment Completed;VERDADERO;47
SESSION01644;Undergraduate;History;07/06/2025;3052;8;Research;4;Confused;FALSO;35
SESSION01645;Undergraduate;Engineering;27/01/2025;90;2;Coding;3;Assignment Completed;VERDADERO;22
SESSION01646;Undergraduate;Business;13/04/2025;1856;4;Studying;5;Idea Drafted;VERDADERO;48
SESSION01647;Undergraduate;Business;30/06/2024;2406;7;Coding;4;Confused;FALSO;29
SESSION01648;Undergraduate;History;14/05/2025;935;2;Writing;2;Idea Drafted;VERDADERO;22
SESSION01649;Undergraduate;Math;07/05/2025;707;2;Homework Help;5;Idea Drafted;VERDADERO;50
SESSION01650;Graduate;History;12/10/2024;2584;6;Homework Help;4;Assignment Completed;VERDADERO;41
SESSION01651;Undergraduate;Engineering;11/05/2025;1232;3;Homework Help;4;Assignment Completed;FALSO;35
SESSION01652;Undergraduate;Psychology;25/06/2024;561;1;Homework Help;4;Assignment Completed;VERDADERO;28
SESSION01653;High School;Computer Science;07/06/2025;317;1;Coding;5;Gave Up;VERDADERO;50
SESSION01654;Graduate;Business;04/11/2024;1207;2;Homework Help;3;Assignment Completed;VERDADERO;37
SESSION01655;Graduate;Computer Science;29/11/2024;3791;8;Writing;5;Assignment Completed;FALSO;50
SESSION01656;High School;Engineering;03/06/2025;1434;3;Writing;4;Assignment Completed;FALSO;21
SESSION01657;Graduate;History;08/03/2025;71;1;Writing;4;Confused;VERDADERO;49
SESSION01658;Undergraduate;Biology;08/08/2024;1918;7;Writing;3;Assignment Completed;VERDADERO;38
SESSION01659;Undergraduate;History;18/08/2024;1431;2;Homework Help;3;Confused;FALSO;32
SESSION01660;Undergraduate;Business;09/06/2025;1219;4;Writing;3;Idea Drafted;FALSO;34
SESSION01661;High School;Psychology;20/03/2025;4266;14;Studying;3;Confused;FALSO;10
SESSION01662;Undergraduate;Math;29/01/2025;1111;2;Writing;1;Assignment Completed;FALSO;12
SESSION01663;Undergraduate;Business;15/02/2025;1767;3;Writing;4;Assignment Completed;VERDADERO;37
SESSION01664;High School;Math;09/12/2024;116;4;Writing;4;Assignment Completed;VERDADERO;45
SESSION01665;Undergraduate;Computer Science;03/11/2024;372;1;Studying;5;Confused;VERDADERO;44
SESSION01666;Graduate;Biology;05/07/2024;1285;5;Coding;3;Idea Drafted;VERDADERO;35
SESSION01667;Undergraduate;Engineering;23/01/2025;3949;14;Coding;3;Confused;VERDADERO;27
SESSION01668;Graduate;Biology;02/05/2025;621;1;Homework Help;5;Assignment Completed;VERDADERO;41
SESSION01669;Graduate;Psychology;19/05/2025;144;4;Writing;4;Assignment Completed;VERDADERO;50
SESSION01670;High School;Math;24/04/2025;1021;3;Homework Help;4;Assignment Completed;FALSO;50
SESSION01671;High School;Math;20/08/2024;2595;11;Homework Help;4;Assignment Completed;VERDADERO;44
SESSION01672;Graduate;Computer Science;28/11/2024;7675;16;Writing;4;Idea Drafted;VERDADERO;36
SESSION01673;Graduate;Psychology;08/02/2025;2471;10;Brainstorming;4;Assignment Completed;FALSO;50
SESSION01674;Graduate;Psychology;16/04/2025;603;1;Writing;4;Idea Drafted;VERDADERO;46
SESSION01675;Graduate;History;10/11/2024;1746;8;Writing;4;Assignment Completed;VERDADERO;33
SESSION01676;Graduate;Business;21/01/2025;741;1;Writing;4;Confused;VERDADERO;40
SESSION01677;Graduate;Engineering;13/03/2025;106;4;Research;4;Gave Up;FALSO;48
SESSION01678;Undergraduate;Math;19/08/2024;1754;4;Writing;3;Assignment Completed;VERDADERO;34
SESSION01679;Undergraduate;Psychology;09/12/2024;1391;6;Homework Help;3;Idea Drafted;FALSO;32
SESSION01680;Undergraduate;Biology;07/03/2025;2584;9;Studying;3;Gave Up;VERDADERO;25
SESSION01681;Undergraduate;Psychology;05/10/2024;31;1;Studying;3;Assignment Completed;VERDADERO;23
SESSION01682;High School;Math;30/07/2024;2728;6;Homework Help;4;Assignment Completed;VERDADERO;30
SESSION01683;Undergraduate;Computer Science;24/04/2025;1787;4;Studying;4;Assignment Completed;VERDADERO;40
SESSION01684;Undergraduate;Engineering;23/01/2025;3981;17;Coding;1;Idea Drafted;VERDADERO;14
SESSION01685;Undergraduate;Business;19/11/2024;3135;9;Writing;3;Confused;VERDADERO;31
SESSION01686;Undergraduate;Biology;01/02/2025;2935;10;Studying;3;Confused;FALSO;25
SESSION01687;Graduate;History;17/11/2024;797;2;Brainstorming;4;Idea Drafted;VERDADERO;49
SESSION01688;Undergraduate;Computer Science;04/11/2024;1492;3;Studying;4;Idea Drafted;FALSO;50
SESSION01689;Undergraduate;Engineering;29/11/2024;3299;13;Writing;5;Confused;VERDADERO;50
SESSION01690;High School;Business;23/02/2025;2106;6;Studying;5;Confused;FALSO;40
SESSION01691;Graduate;Engineering;22/07/2024;2293;4;Writing;5;Idea Drafted;FALSO;50
SESSION01692;Undergraduate;Business;17/06/2025;3975;18;Studying;3;Idea Drafted;VERDADERO;30
SESSION01693;High School;Biology;12/05/2025;120;3;Homework Help;5;Assignment Completed;VERDADERO;46
SESSION01694;Undergraduate;Math;16/09/2024;1956;6;Studying;2;Confused;VERDADERO;18
SESSION01695;Undergraduate;Psychology;29/06/2024;2661;9;Studying;4;Idea Drafted;VERDADERO;48
SESSION01696;Undergraduate;Math;28/01/2025;166;1;Writing;2;Assignment Completed;VERDADERO;13
SESSION01697;Undergraduate;Business;28/12/2024;1636;5;Studying;4;Assignment Completed;VERDADERO;30
SESSION01698;Graduate;Engineering;04/05/2025;374;1;Coding;5;Assignment Completed;VERDADERO;50
SESSION01699;Undergraduate;History;06/12/2024;5249;11;Research;3;Idea Drafted;FALSO;31
SESSION01700;Graduate;History;01/08/2024;2158;9;Writing;4;Assignment Completed;VERDADERO;43
SESSION01701;Graduate;Engineering;11/03/2025;4093;10;Coding;3;Idea Drafted;VERDADERO;43
SESSION01702;Undergraduate;Computer Science;12/05/2025;1042;2;Writing;5;Assignment Completed;FALSO;40
SESSION01703;Undergraduate;Business;17/03/2025;3868;10;Writing;3;Assignment Completed;VERDADERO;43
SESSION01704;Graduate;Psychology;01/06/2025;498;1;Studying;2;Idea Drafted;VERDADERO;22
SESSION01705;Undergraduate;Psychology;19/08/2024;144;3;Coding;3;Confused;VERDADERO;33
SESSION01706;Graduate;Psychology;17/04/2025;332;1;Studying;3;Idea Drafted;FALSO;31
SESSION01707;Graduate;Biology;05/09/2024;1852;4;Studying;3;Assignment Completed;VERDADERO;36
SESSION01708;Undergraduate;Business;03/05/2025;1106;2;Homework Help;3;Assignment Completed;VERDADERO;29
SESSION01709;Graduate;Business;15/01/2025;529;1;Studying;2;Assignment Completed;VERDADERO;11
SESSION01710;Graduate;Biology;23/10/2024;3357;6;Homework Help;3;Idea Drafted;VERDADERO;28
SESSION01711;Undergraduate;Engineering;31/01/2025;845;2;Writing;4;Idea Drafted;VERDADERO;30
SESSION01712;Graduate;Math;01/11/2024;1179;2;Homework Help;1;Assignment Completed;VERDADERO;10
SESSION01713;Undergraduate;History;17/06/2025;2194;5;Homework Help;3;Assignment Completed;FALSO;21
SESSION01714;High School;Business;11/04/2025;3469;13;Coding;1;Assignment Completed;FALSO;20
SESSION01715;High School;Engineering;09/08/2024;998;2;Studying;2;Idea Drafted;VERDADERO;16
SESSION01716;Undergraduate;Psychology;29/09/2024;1238;5;Writing;5;Idea Drafted;VERDADERO;50
SESSION01717;Undergraduate;Engineering;17/05/2025;2071;10;Coding;4;Confused;FALSO;22
SESSION01718;High School;Biology;06/09/2024;2697;7;Coding;3;Confused;FALSO;38
SESSION01719;Undergraduate;Engineering;21/04/2025;4124;9;Coding;4;Confused;FALSO;40
SESSION01720;Undergraduate;Math;05/10/2024;801;2;Writing;2;Assignment Completed;VERDADERO;28
SESSION01721;Undergraduate;Psychology;25/11/2024;3697;7;Writing;3;Idea Drafted;FALSO;22
SESSION01722;High School;Biology;20/01/2025;2267;11;Writing;4;Gave Up;FALSO;50
SESSION01723;Undergraduate;Computer Science;20/08/2024;3417;7;Writing;2;Idea Drafted;VERDADERO;10
SESSION01724;Undergraduate;Biology;25/09/2024;1441;3;Studying;4;Gave Up;FALSO;33
SESSION01725;Graduate;History;07/02/2025;336;1;Writing;3;Assignment Completed;VERDADERO;29
SESSION01726;Undergraduate;Math;29/04/2025;1883;8;Writing;3;Assignment Completed;VERDADERO;42
SESSION01727;High School;Psychology;20/04/2025;112;2;Studying;3;Idea Drafted;VERDADERO;42
SESSION01728;High School;Computer Science;22/10/2024;23;1;Brainstorming;2;Confused;FALSO;12
SESSION01729;Undergraduate;Business;20/05/2025;873;2;Homework Help;3;Confused;FALSO;16
SESSION01730;High School;Computer Science;07/01/2025;2376;4;Writing;4;Assignment Completed;VERDADERO;25
SESSION01731;High School;History;07/10/2024;2933;10;Research;4;Idea Drafted;VERDADERO;28
SESSION01732;Undergraduate;History;22/02/2025;1903;7;Writing;3;Assignment Completed;VERDADERO;40
SESSION01733;Graduate;Engineering;08/06/2025;2672;6;Writing;4;Idea Drafted;VERDADERO;40
SESSION01734;Undergraduate;History;09/07/2024;2964;11;Coding;3;Assignment Completed;VERDADERO;21
SESSION01735;High School;Biology;21/05/2025;2721;9;Coding;4;Idea Drafted;VERDADERO;23
SESSION01736;Undergraduate;Biology;05/07/2024;2314;6;Studying;3;Assignment Completed;FALSO;36
SESSION01737;Graduate;History;13/05/2025;2394;6;Studying;4;Assignment Completed;VERDADERO;35
SESSION01738;High School;Business;26/08/2024;61;2;Coding;4;Assignment Completed;VERDADERO;46
SESSION01739;Graduate;Math;26/12/2024;983;3;Coding;2;Assignment Completed;VERDADERO;21
SESSION01740;Undergraduate;Math;12/04/2025;981;4;Coding;2;Assignment Completed;VERDADERO;16
SESSION01741;Undergraduate;Biology;18/09/2024;19;1;Homework Help;3;Idea Drafted;VERDADERO;26
SESSION01742;Undergraduate;Psychology;24/06/2024;2063;4;Homework Help;3;Confused;FALSO;24
SESSION01743;Graduate;Engineering;26/06/2024;761;3;Homework Help;3;Gave Up;FALSO;40
SESSION01744;High School;Psychology;10/03/2025;2572;11;Studying;3;Idea Drafted;VERDADERO;35
SESSION01745;Undergraduate;Math;20/05/2025;909;2;Brainstorming;2;Idea Drafted;VERDADERO;20
SESSION01746;Graduate;Psychology;09/01/2025;2776;5;Homework Help;2;Assignment Completed;VERDADERO;22
SESSION01747;Graduate;History;09/12/2024;220;4;Writing;2;Confused;VERDADERO;23
SESSION01748;High School;Computer Science;12/02/2025;1329;3;Studying;5;Idea Drafted;VERDADERO;37
SESSION01749;Undergraduate;Computer Science;22/11/2024;207;1;Studying;3;Idea Drafted;VERDADERO;34
SESSION01750;Undergraduate;Computer Science;11/06/2025;2005;4;Studying;3;Assignment Completed;VERDADERO;27
SESSION01751;High School;Math;02/06/2025;1465;3;Coding;4;Assignment Completed;VERDADERO;50
SESSION01752;Graduate;History;22/11/2024;1004;3;Studying;4;Confused;FALSO;45
SESSION01753;Undergraduate;Psychology;18/07/2024;2165;7;Coding;2;Assignment Completed;VERDADERO;10
SESSION01754;Undergraduate;Biology;15/07/2024;5439;26;Research;2;Idea Drafted;VERDADERO;26
SESSION01755;Undergraduate;Psychology;08/08/2024;3725;8;Studying;3;Assignment Completed;VERDADERO;14
SESSION01756;Graduate;Computer Science;13/05/2025;33;1;Homework Help;4;Assignment Completed;FALSO;37
SESSION01757;Undergraduate;Biology;16/04/2025;1561;4;Studying;4;Assignment Completed;VERDADERO;25
SESSION01758;Undergraduate;History;21/11/2024;81;2;Coding;3;Assignment Completed;VERDADERO;33
SESSION01759;Undergraduate;Engineering;05/01/2025;3641;9;Brainstorming;4;Gave Up;FALSO;40
SESSION01760;High School;Biology;10/09/2024;2869;7;Writing;2;Assignment Completed;VERDADERO;29
SESSION01761;Graduate;Biology;23/07/2024;2722;11;Studying;2;Idea Drafted;FALSO;10
SESSION01762;Undergraduate;History;25/07/2024;296;1;Coding;4;Assignment Completed;VERDADERO;35
SESSION01763;Graduate;Engineering;10/03/2025;3633;8;Studying;4;Gave Up;FALSO;50
SESSION01764;Undergraduate;Biology;07/09/2024;80;1;Studying;2;Assignment Completed;VERDADERO;23
SESSION01765;Graduate;Computer Science;06/05/2025;2001;6;Writing;3;Idea Drafted;VERDADERO;36
SESSION01766;Undergraduate;Engineering;16/02/2025;1465;5;Homework Help;4;Idea Drafted;VERDADERO;43
SESSION01767;Undergraduate;Business;01/11/2024;2404;9;Coding;3;Assignment Completed;VERDADERO;31
SESSION01768;Graduate;Math;09/05/2025;593;2;Studying;3;Assignment Completed;VERDADERO;50
SESSION01769;High School;History;09/05/2025;306;1;Writing;3;Assignment Completed;FALSO;44
SESSION01770;Undergraduate;Psychology;21/05/2025;2418;11;Homework Help;4;Assignment Completed;VERDADERO;49
SESSION01771;Graduate;Business;03/07/2024;4246;12;Studying;2;Assignment Completed;VERDADERO;13
SESSION01772;Undergraduate;History;12/07/2024;463;1;Writing;5;Confused;FALSO;35
SESSION01773;High School;Computer Science;19/07/2024;237;10;Writing;4;Idea Drafted;VERDADERO;36
SESSION01774;Undergraduate;History;16/11/2024;3916;8;Studying;4;Gave Up;VERDADERO;47
SESSION01775;Graduate;Psychology;14/01/2025;2739;6;Research;3;Idea Drafted;VERDADERO;45
SESSION01776;Undergraduate;Math;15/07/2024;1814;6;Writing;3;Confused;FALSO;39
SESSION01777;Undergraduate;History;16/02/2025;1174;2;Research;5;Gave Up;FALSO;44
SESSION01778;High School;Engineering;02/03/2025;1333;2;Writing;3;Idea Drafted;VERDADERO;24
SESSION01779;Undergraduate;Computer Science;10/10/2024;821;1;Coding;3;Assignment Completed;VERDADERO;50
SESSION01780;Undergraduate;Engineering;25/07/2024;471;1;Coding;4;Confused;VERDADERO;50
SESSION01781;Undergraduate;Computer Science;15/10/2024;1676;4;Coding;4;Assignment Completed;FALSO;35
SESSION01782;Undergraduate;History;23/02/2025;2755;11;Homework Help;4;Confused;VERDADERO;49
SESSION01783;Undergraduate;Math;14/02/2025;307;9;Writing;4;Assignment Completed;FALSO;41
SESSION01784;Graduate;Psychology;22/07/2024;3031;10;Brainstorming;4;Assignment Completed;VERDADERO;50
SESSION01785;Graduate;Math;23/05/2025;3595;8;Writing;4;Assignment Completed;VERDADERO;41
SESSION01786;Undergraduate;History;06/04/2025;2625;9;Homework Help;5;Confused;FALSO;50
SESSION01787;Undergraduate;Math;26/10/2024;15;1;Writing;3;Idea Drafted;VERDADERO;29
SESSION01788;Undergraduate;Computer Science;15/07/2024;2738;5;Homework Help;4;Assignment Completed;VERDADERO;39
SESSION01789;Graduate;Psychology;16/12/2024;2527;10;Writing;5;Assignment Completed;VERDADERO;40
SESSION01790;Undergraduate;Math;29/11/2024;302;1;Coding;5;Assignment Completed;VERDADERO;50
SESSION01791;Undergraduate;Biology;20/04/2025;4481;16;Coding;4;Assignment Completed;VERDADERO;36
SESSION01792;High School;Engineering;31/08/2024;1063;3;Writing;5;Idea Drafted;VERDADERO;50
SESSION01793;Undergraduate;Engineering;25/05/2025;793;2;Homework Help;4;Confused;FALSO;33
SESSION01794;Undergraduate;Business;23/02/2025;2564;6;Research;1;Idea Drafted;VERDADERO;10
SESSION01795;High School;Biology;12/01/2025;1522;3;Writing;3;Assignment Completed;VERDADERO;47
SESSION01796;High School;Computer Science;08/09/2024;2149;6;Writing;4;Idea Drafted;VERDADERO;38
SESSION01797;Undergraduate;Psychology;28/05/2025;172;4;Writing;5;Assignment Completed;VERDADERO;50
SESSION01798;High School;Math;05/02/2025;1445;6;Writing;5;Assignment Completed;VERDADERO;50
SESSION01799;Undergraduate;Biology;13/12/2024;2324;4;Homework Help;3;Idea Drafted;VERDADERO;44
